District,Fine amount,Crime_Count,Category,Latitude,Longitude,Name,Rating,Review Count
los angeles,71.3929,"47,264",newamerican,34.046195,-118.261698,Nam Won Gol,4,"2,393"
los angeles,71.3929,"47,264",newamerican,34.046195,-118.261698,Angry Chickz,4,"2,395"
los angeles,71.3929,"47,264",newamerican,34.046195,-118.261698,Natalee Thai,4,"2,395"
los angeles,71.3929,"47,264",newamerican,34.077585,-118.259599,Myung In Dumplings,4,"4,006"
los angeles,71.3929,"47,264",pizza,34.07727,-118.26389,Klat,4,280
los angeles,71.3929,"47,264",pizza,34.07727,-118.26389,Kobawoo House,4,280
los angeles,71.3929,"47,264",ramen,34.04867,-118.25753,Tribal Cafe,4,325
los angeles,71.3929,"47,264",ramen,34.04867,-118.25753,Tropicalia Brazilian Grill,4,326
los angeles,71.3929,"47,264",ramen,34.045277,-118.238494,Shojin Downtown,4,442
los angeles,71.3929,"47,264",ramen,34.045277,-118.238494,Shrimp Daddy,4,442
los angeles,71.3929,"47,264",ramen,34.048027,-118.240032,Sea Dragon Chinese Restaurant,4,514
los angeles,71.3929,"47,264",ramen,34.048027,-118.240032,Seaweed Hand Roll Bar,4,515
los angeles,71.3929,"47,264",ramen,34.04098,-118.25696,Mama Lion,4,535
los angeles,71.3929,"47,264",ramen,34.04691,-118.238416,Lowell Farms - A Cannabis Cafe,4,"1,212"
los angeles,71.3929,"47,264",ramen,34.048453,-118.239092,Arctic Hotspot Bakery & Cafe,4,"2,681"
los angeles,71.3929,"47,264",ramen,34.050081,-118.240181,La Pupusa Urban Eatery,4,"8,317"
los angeles,71.3929,"47,264",ramen,34.050081,-118.240181,LA Prime,4,"8,318"
los angeles,71.3929,"47,264",ramen,34.050081,-118.240181,La Taquiza,4,"8,325"
los angeles,71.3929,"47,264",ramen,34.050081,-118.240181,Shekarchi Restaurant,4,"8,329"
los angeles,71.3929,"47,264",salvadoran,34.07655,-118.294522,Buil Samgye Tang,4,466
los angeles,71.3929,"47,264",seafood,34.06107,-118.29325,Carney's Sunset Strip,4,27
los angeles,71.3929,"47,264",seafood,34.050137,-118.242422,La Michoacana Restaurant,4,"1,196"
los angeles,71.3929,"47,264",seafood,34.049037,-118.254691,Wirtshaus,4,"1,996"
los angeles,71.3929,"47,264",seafood,34.062425,-118.297671,Hama Sushi,4,"2,288"
los angeles,71.3929,"47,264",seafood,34.063452,-118.299046,Muraya,4,"3,155"
los angeles,71.3929,"47,264",seafood,34.063452,-118.299046,Musso & Frank Grill,4,"3,155"
los angeles,71.3929,"47,264",seafood,34.063452,-118.299046,Mr Churro,4,"3,156"
los angeles,71.3929,"47,264",seafoodmarkets,34.04083,-118.24018,Honey Night,4,"1,099"
los angeles,71.3929,"47,264",seafoodmarkets,34.04083,-118.24018,Ondal 2,4,"1,099"
los angeles,71.3929,"47,264",seafoodmarkets,34.04083,-118.24018,Ong Ga Nae Korean BBQ,4,"1,099"
los angeles,71.3929,"47,264",southern,34.024758,-118.284446,TBLA Catering & Cafe,4,133
los angeles,71.3929,"47,264",steak,34.044696,-118.265365,Organix,4,"1,529"
los angeles,71.3929,"47,264",steak,34.044696,-118.265365,Seongbukdong,4,"1,529"
los angeles,71.3929,"47,264",steak,34.044696,-118.265365,Original Pantry Cafe,4,"1,530"
los angeles,71.3929,"47,264",streetvendors,34.07145,-118.27267,M Grill,4,252
los angeles,71.3929,"47,264",streetvendors,34.07145,-118.27267,M'Dear's Bakery & Bistro,4,252
los angeles,71.3929,"47,264",sushi,34.049175,-118.239423,The Vegan Joint,4,305
los angeles,71.3929,"47,264",sushi,34.042103,-118.263687,BROKEN MOUTH | Lee's Homestyle,4,727
los angeles,71.3929,"47,264",sushi,34.045295,-118.238458,Berry Que,4,"1,032"
los angeles,71.3929,"47,264",sushi,34.048531,-118.24029,Shaquille’s,4,"1,501"
los angeles,71.3929,"47,264",sushi,34.048531,-118.24029,Marouch Restaurant,4,"1,503"
los angeles,71.3929,"47,264",sushi,34.048531,-118.24029,SharksTeeth,4,"1,503"
los angeles,71.3929,"47,264",tacos,34.034372,-118.23213,Redbird,4,634
los angeles,71.3929,"47,264",tacos,34.034372,-118.23213,République,4,635
los angeles,71.3929,"47,264",tacos,34.034372,-118.23213,Revolutionario: North African Tacos,4,636
los angeles,71.3929,"47,264",taiwanese,34.06154,-118.239711,Chan Dara Restaurant,4,525
los angeles,71.3929,"47,264",tapasmallplates,34.034454,-118.283669,Melrose Umbrella,4,706
los angeles,71.3929,"47,264",tex-mex,34.048337,-118.247781,Charlie's Famous Fried Chicken,4,"1,184"
los angeles,71.3929,"47,264",tex-mex,34.048337,-118.247781,Charlie's Fish & Chips,4,"1,185"
los angeles,71.3929,"47,264",thai,34.045046,-118.276925,Openaire,4,608
los angeles,71.3929,"47,264",tradamerican,34.073855,-118.239959,Lulu's Cafe,4,175
los angeles,71.3929,"47,264",tradamerican,34.073855,-118.239959,Lux Restaurant,4,175
los angeles,71.3929,"47,264",tradamerican,34.06333,-118.30072,Hyperslow,4,"1,487"
los angeles,71.3929,"47,264",tradamerican,34.06333,-118.30072,Koreatown Pizza Company,4,"1,487"
los angeles,71.3929,"47,264",tradamerican,34.06333,-118.30072,Hoy's Wok Chinese Restaurant,4,"1,488"
los angeles,71.3929,"47,264",tradamerican,34.05112,-118.254322,Atrium,4,"1,707"
los angeles,71.3929,"47,264",tradamerican,34.05112,-118.254322,Blue Cow Kitchen & Bar,4,"1,708"
los angeles,71.3929,"47,264",tradamerican,34.05112,-118.254322,Full Moon House 福临门,4,"1,708"
los angeles,71.3929,"47,264",vegan,34.056359,-118.250937,Burgerlords Chinatown,4,873
los angeles,71.3929,"47,264",vegan,34.056359,-118.250937,Burgers Never Say Die,4,875
los angeles,71.3929,"47,264",vegan,34.056359,-118.250937,Providence,4,875
los angeles,71.3929,"47,264",vegan,34.045653,-118.232452,Bludso's Bar & Que,4,915
los angeles,71.3929,"47,264",vegan,34.045653,-118.232452,Gus's World Famous Fried Chicken,4,915
los angeles,71.3929,"47,264",vegan,34.09121,-118.279427,Orochon Ramen,4,"1,159"
los angeles,71.3929,"47,264",vegan,34.09121,-118.279427,The Silver Lake House,4,"1,159"
los angeles,71.3929,"47,264",vegan,34.077123,-118.258714,Sinopot Hot Pot 嗨锅,4,"2,149"
los angeles,71.3929,"47,264",vegan,34.077123,-118.258714,Wood & Vine,4,"2,150"
los angeles,71.3929,"47,264",vegetarian,34.092237,-118.282076,The Izaka-Ya by Katsu-Ya West Hollywood,4,691
los angeles,71.3929,"47,264",vietnamese,34.067257,-118.235633,D's Dubai Sauce,4,"1,378"
los angeles,71.3929,"47,264",vietnamese,34.047215,-118.256196,El Cartel,4,"1,449"
los angeles,71.3929,"47,264",vietnamese,34.047215,-118.256196,Gus's Drive In,4,"1,449"
san fernando,73.3329,"31,715",african,34.20177,-118.46801,BrewZ Sports Cafe & Grill,4,107
san fernando,73.3329,"31,715",bakeries,34.212499,-118.465749,Khun Moo Thai Kitchen,4,233
san fernando,73.3329,"31,715",bars,34.22156,-118.51033,Fishbone Seafood,4,362
san fernando,73.3329,"31,715",bbq,34.193805,-118.439501,Chefs Shawarma Mediterranean Food,4,447
san fernando,73.3329,"31,715",bbq,34.187779,-118.465445,Mona's Kitchen,4,633
san fernando,73.3329,"31,715",brazilian,34.246511,-118.537032,California Wok,4,284
san fernando,73.3329,"31,715",breakfast_brunch,34.183312,-118.491985,Joe's Cafe,4,137
san fernando,73.3329,"31,715",breakfast_brunch,34.183,-118.44915,Peru's Taste,4,684
san fernando,73.3329,"31,715",breakfast_brunch,34.201484,-118.424446,Koko's Middle Eastern Restaurant,4,"1,135"
san fernando,73.3329,"31,715",breakfast_brunch,34.208545,-118.510841,Humble Bee,4,"1,579"
san fernando,73.3329,"31,715",breakfast_brunch,34.265155,-118.522398,Naughty Hot Chicken,4,"2,314"
san fernando,73.3329,"31,715",burgers,34.201871,-118.500726,Grandi  Italiani,4,22
san fernando,73.3329,"31,715",burgers,34.223368,-118.501753,The Little Cafe,4,38
san fernando,73.3329,"31,715",burgers,34.208644,-118.51972,PABLITO'S TACOS,4,126
san fernando,73.3329,"31,715",burgers,34.185531,-118.448595,Fernanda's Pizza,4,176
san fernando,73.3329,"31,715",burgers,34.24044,-118.53655,Ubatuba Açai - Tarzana,4,"1,343"
san fernando,73.3329,"31,715",cafes,34.26796,-118.42013,Emle's Restaurant,4,870
san fernando,73.3329,"31,715",cajun,34.172245,-118.456785,Black Bear Diner,4,278
san fernando,73.3329,"31,715",cajun,34.257937,-118.535742,Taqueria La Plebe and More,4,329
san fernando,73.3329,"31,715",caribbean,34.201395,-118.45715,Aida's Tropical Garden Cafe,4,34
san fernando,73.3329,"31,715",caribbean,34.22785,-118.500898,Sol y Luna,4,341
san fernando,73.3329,"31,715",chicken_wings,34.185461,-118.512834,Buenavista Bakery & Cafe,4,1
san fernando,73.3329,"31,715",chickenshop,34.200735,-118.410166,Sur Sushi,4,516
san fernando,73.3329,"31,715",chinese,34.18757,-118.448104,Birrieria Gonzalez,4,49
san fernando,73.3329,"31,715",chinese,34.23674,-118.53714,Tacos Reyes,4,211
san fernando,73.3329,"31,715",chinese,34.25703,-118.50542,Jaopaya Thai Restaurant,4,227
san fernando,73.3329,"31,715",chinese,34.19402,-118.519233,LeBlanc Restaurant,4,244
san fernando,73.3329,"31,715",chinese,34.201757,-118.467556,Rosarito Fish Market,4,258
san fernando,73.3329,"31,715",chinese,34.23934,-118.53655,Jollibee,4,447
san fernando,73.3329,"31,715",chinese,34.24567,-118.537009,Steeple House Coffee,4,774
san fernando,73.3329,"31,715",coffee,34.179786,-118.455607,BBQ Teriyaki & Sushi,4,165
san fernando,73.3329,"31,715",coffee,34.172378,-118.456865,405 Teppanyaki,4,214
san fernando,73.3329,"31,715",colombian,34.194391,-118.475522,Weiler's Nosh & Bakery,4,210
san fernando,73.3329,"31,715",creperies,34.264644,-118.52196,Tomato Patch,4,485
san fernando,73.3329,"31,715",cuban,34.19135,-118.448564,Mongolian Bar-B-Q King's,4,264
san fernando,73.3329,"31,715",delis,34.221371,-118.484707,Sushi Katsu-Ya Northridge,4,99
san fernando,73.3329,"31,715",delis,34.273661,-118.501053,Nihari House,4,275
san fernando,73.3329,"31,715",delis,34.25771,-118.48398,Uncle Bernie's Deli,4,287
san fernando,73.3329,"31,715",desserts,34.285691,-118.438428,Lenzinis Pizza,4,214
san fernando,73.3329,"31,715",diners,34.221561,-118.470211,Firehouse Chicken,4,330
san fernando,73.3329,"31,715",diners,34.23156,-118.53568,Breadologie Bakery,4,383
san fernando,73.3329,"31,715",falafel,34.25779,-118.49932,House Of Bread,4,225
san fernando,73.3329,"31,715",filipino,34.22009,-118.432502,Machu-Picchu Peruvian Restaurant,4,53
san fernando,73.3329,"31,715",filipino,34.258006,-118.535416,Tango,4,62
san fernando,73.3329,"31,715",filipino,34.2219,-118.44828,Holiday Burgers,4,82
san fernando,73.3329,"31,715",filipino,34.257662,-118.500874,Blue Dog Beer Tavern,4,153
san fernando,73.3329,"31,715",filipino,34.225422,-118.448543,Keitaro's Kitchen Japanese Cuisine,4,237
san fernando,73.3329,"31,715",fishnchips,34.25775,-118.535955,Fresh Mongolian BBQ & Grill,4,217
san fernando,73.3329,"31,715",foodtrucks,34.19799,-118.47538,H2O Sushi & Izakaya,4,26
san fernando,73.3329,"31,715",foodtrucks,34.228521,-118.468447,Yamaha Sushi,4,132
san fernando,73.3329,"31,715",gastropubs,34.258436,-118.539271,Niko Sushi,4,645
san fernando,73.3329,"31,715",greek,34.18694,-118.48303,Bazille,4,107
san fernando,73.3329,"31,715",halal,34.228354,-118.528353,Delicious Hot Dogs,4,144
san fernando,73.3329,"31,715",hotdog,34.17887,-118.46154,Sun Sushi Bar & Japanese Cuisine,4,77
san fernando,73.3329,"31,715",hotdog,34.23277,-118.53668,Northridge Fish & Chips,4,600
san fernando,73.3329,"31,715",hotdogs,34.201045,-118.431946,The Thyme Pizzeria,4,311
san fernando,73.3329,"31,715",hotdogs,34.215047,-118.44831,Pink Elephant,4,342
san fernando,73.3329,"31,715",hotdogs,34.201527,-118.483444,Vino Wine & Tapas Room,4,656
san fernando,73.3329,"31,715",indpak,34.227793,-118.52828,Sumo Asian Buffet & Grill,4,131
san fernando,73.3329,"31,715",italian,34.194101,-118.518946,Tacos Corona Restaurant,4,168
san fernando,73.3329,"31,715",italian,34.224855,-118.535336,Manila Sunset,4,193
san fernando,73.3329,"31,715",italian,34.257455,-118.470487,Mimi's Bistro & Bakery,4,308
san fernando,73.3329,"31,715",italian,34.236708,-118.536882,Streets Of India Cafe,4,439
san fernando,73.3329,"31,715",italian,34.265203,-118.524192,Thai Tasty,4,464
san fernando,73.3329,"31,715",italian,34.20765,-118.483545,Bill's Hamburgers,4,531
san fernando,73.3329,"31,715",italian,34.308891,-118.434644,The Flame Broiler,4,696
san fernando,73.3329,"31,715",italian,34.18738,-118.416558,Meson Criollo Restaurant,4,"1,206"
san fernando,73.3329,"31,715",japanese,34.176219,-118.466089,Octopus Japanese Restaurant,4,128
san fernando,73.3329,"31,715",japanese,34.18706,-118.46668,Dude's Dog Shack,4,133
san fernando,73.3329,"31,715",japanese,34.224432,-118.535467,Il Segreto Ristorante Belair,4,187
san fernando,73.3329,"31,715",japanese,34.20158,-118.496361,Corner Grille,4,355
san fernando,73.3329,"31,715",japanese,34.246452,-118.536704,El Cancun Mexican Restaurant,4,467
san fernando,73.3329,"31,715",korean,34.264907,-118.521824,Yagumo Sushi,4,63
san fernando,73.3329,"31,715",korean,34.201492,-118.516901,Nat's Early Bite Coffee Shop,4,213
san fernando,73.3329,"31,715",korean,34.200014,-118.447913,Fresh Grill Mediterranean,4,"1,485"
san fernando,73.3329,"31,715",latin,34.201655,-118.449646,Subway Restaurants,4,80
san fernando,73.3329,"31,715",meats,34.257057,-118.537683,Public School 818,4,578
san fernando,73.3329,"31,715",mediterranean,34.173793,-118.465771,The Dolly Llama,4,594
san fernando,73.3329,"31,715",mexican,34.208545,-118.50142,Blaze Fast Fire'd Pizza,4,20
san fernando,73.3329,"31,715",mexican,34.1941,-118.491407,Arcwood Wine Bar,4,22
san fernando,73.3329,"31,715",mexican,34.193626,-118.450592,The Baker Bakery & Cafe,4,72
san fernando,73.3329,"31,715",mexican,34.221485,-118.476177,Thai Bamboo,4,86
san fernando,73.3329,"31,715",mexican,34.201571,-118.466687,Chick Me Out,4,87
san fernando,73.3329,"31,715",mexican,34.194276,-118.482796,Sadaf Restaurant,4,102
san fernando,73.3329,"31,715",mexican,34.200985,-118.500785,Tijuana Grill,4,103
san fernando,73.3329,"31,715",mexican,34.200522,-118.432196,Natas Pastries,4,138
san fernando,73.3329,"31,715",mexican,34.208043,-118.520066,Tipsy Cow,4,140
san fernando,73.3329,"31,715",mexican,34.201395,-118.457659,Carrillo's Tortilleria,4,141
san fernando,73.3329,"31,715",mexican,34.186284,-118.457792,Napoli's Pizza Kitchen,4,177
san fernando,73.3329,"31,715",mexican,34.235228,-118.534716,Farmer Boys,4,210
san fernando,73.3329,"31,715",mexican,34.186535,-118.43918,Taqueria Mi Ranchito,4,237
san fernando,73.3329,"31,715",mexican,34.234642,-118.48464,Fishbowl Poke Co.,4,278
san fernando,73.3329,"31,715",mexican,34.201669,-118.501572,Millie's Restaurant & Bakery,4,293
san fernando,73.3329,"31,715",mexican,34.208491,-118.518735,El Rancherito Restaurant,4,293
san fernando,73.3329,"31,715",mexican,34.284096,-118.44558,Cricca's Italian Deli & Subs,4,301
san fernando,73.3329,"31,715",mexican,34.238177,-118.536403,Chuy’s Tacos Dorados,4,720
san fernando,73.3329,"31,715",mexican,34.193352,-118.518301,The Nook,4,"2,585"
san fernando,73.3329,"31,715",mideastern,34.238899,-118.536552,Hong Kong Diner,4,576
san fernando,73.3329,"31,715",newamerican,34.282676,-118.47313,Vinh Loi Tofu,4,"1,638"
san fernando,73.3329,"31,715",persian,34.265159,-118.515832,Pine Tree Korean Bbq Restaurant,4,414
san fernando,73.3329,"31,715",peruvian,34.18812,-118.448875,Los Tres Hermanos,4,107
san fernando,73.3329,"31,715",peruvian,34.187125,-118.457134,Rubio's,4,151
san fernando,73.3329,"31,715",peruvian,34.22025,-118.509646,Johnny Pacific,4,249
san fernando,73.3329,"31,715",peruvian,34.199672,-118.448782,Dos Arbolitos,4,255
san fernando,73.3329,"31,715",peruvian,34.188212,-118.448485,Romano's Macaroni Grill,4,454
san fernando,73.3329,"31,715",pizza,34.20177,-118.46716,Ramen Nippon,4,8
san fernando,73.3329,"31,715",pizza,34.200682,-118.519834,Casa de Las Garnachas & Beer,4,88
san fernando,73.3329,"31,715",pizza,34.194719,-118.501552,El Carrusel Bakery,4,205
san fernando,73.3329,"31,715",pizza,34.201846,-118.467304,Wok Express Chinese Food,4,230
san fernando,73.3329,"31,715",pizza,34.200694,-118.457595,Emilio's Presto Trattoria,4,280
san fernando,73.3329,"31,715",pizza,34.172526,-118.448354,Oxnard Coffee Shop & Restaurant,4,404
san fernando,73.3329,"31,715",pizza,34.187102,-118.500762,Las Fuentes,4,631
san fernando,73.3329,"31,715",pizza,34.27218,-118.484404,Kim's cafe,4,674
san fernando,73.3329,"31,715",pizza,34.18627,-118.46533,Once Upon A Dream,4,684
san fernando,73.3329,"31,715",pizza,34.241807,-118.535577,Corky's and The Cork Lounge,4,702
san fernando,73.3329,"31,715",poke,34.201666,-118.467775,Pho Hoan My,4,242
san fernando,73.3329,"31,715",poke,34.26365,-118.50178,Tasty Tacos & More,4,261
san fernando,73.3329,"31,715",poke,34.235585,-118.534648,Siam House Thai Street Food,4,466
san fernando,73.3329,"31,715",ramen,34.193548,-118.517683,Evergreen Restaurant,4,43
san fernando,73.3329,"31,715",ramen,34.257664,-118.500904,Paragon Bar & Grill,4,385
san fernando,73.3329,"31,715",ramen,34.235585,-118.534666,The Local Peasant - Sherman Oaks,4,598
san fernando,73.3329,"31,715",salad,34.223567,-118.502495,Boneyard Bistro,4,22
san fernando,73.3329,"31,715",salad,34.215982,-118.448353,Taqueria San Jose,4,196
san fernando,73.3329,"31,715",salad,34.264562,-118.524779,Pita kitchen,4,430
san fernando,73.3329,"31,715",salvadoran,34.1869,-118.44922,Brami's Kosher Pizza,4,29
san fernando,73.3329,"31,715",salvadoran,34.19429,-118.44975,Takatis,4,48
san fernando,73.3329,"31,715",sandwiches,34.194071,-118.483463,Tucoz Raspados,4,13
san fernando,73.3329,"31,715",sandwiches,34.226196,-118.535711,Goto King N Toppings,4,81
san fernando,73.3329,"31,715",sandwiches,34.264571,-118.524787,Baked,4,95
san fernando,73.3329,"31,715",sandwiches,34.242944,-118.535291,Safari Room,4,303
san fernando,73.3329,"31,715",seafood,34.256297,-118.501618,Five Guys,4,176
san fernando,73.3329,"31,715",seafood,34.288257,-118.447532,Pollos Al Carbon,4,293
san fernando,73.3329,"31,715",seafood,34.26517,-118.503256,Bluebird Brasserie,4,"1,096"
san fernando,73.3329,"31,715",seafood,34.243729,-118.536336,Nicola's Kitchen,4,"1,141"
san fernando,73.3329,"31,715",seafood,34.200856,-118.42427,Ella's Jüs,4,"1,416"
san fernando,73.3329,"31,715",sportsbars,34.20155,-118.49538,Rincon Criollo Peruvian Grill,4,307
san fernando,73.3329,"31,715",sportsbars,34.187009,-118.485503,Szechuan Place,4,669
san fernando,73.3329,"31,715",steak,34.207846,-118.465773,Bangin Buns,4,578
san fernando,73.3329,"31,715",sushi,34.193499,-118.450593,Skewers Halal,4,277
san fernando,73.3329,"31,715",sushi,34.232732,-118.535763,Sasoun Bakery,4,507
san fernando,73.3329,"31,715",szechuan,34.238672,-118.535094,Maria's Italian Kitchen,4,270
san fernando,73.3329,"31,715",tacos,34.178721,-118.440173,Van Nuys Fresh Poultry,4,8
san fernando,73.3329,"31,715",tacos,34.235515,-118.440758,Sushi Yotsuya,4,14
san fernando,73.3329,"31,715",tacos,34.17855,-118.46683,Baan Thai,4,16
san fernando,73.3329,"31,715",tacos,34.186281,-118.446221,Chomp Chomp Food Truck,4,96
san fernando,73.3329,"31,715",thai,34.194035,-118.491989,The Bellwether,4,127
san fernando,73.3329,"31,715",thai,34.20152,-118.48278,Ali Baba Persian Restaurant,4,177
san fernando,73.3329,"31,715",thai,34.200535,-118.501539,Mega Kosher Market,4,291
san fernando,73.3329,"31,715",thai,34.22,-118.467507,Lee's Sandwiches,4,334
san fernando,73.3329,"31,715",thai,34.257151,-118.50409,Ubatuba Acai - Northridge,4,682
san fernando,73.3329,"31,715",thai,34.232002,-118.535882,Lola's Baja Tacos,4,"1,293"
san fernando,73.3329,"31,715",tradamerican,34.236659,-118.525114,Bale Valley Restaurant,4,15
san fernando,73.3329,"31,715",tradamerican,34.238779,-118.535877,Abraham Bagel,4,593
san fernando,73.3329,"31,715",tradamerican,34.235977,-118.535248,Les Sisters Southern Kitchen & BBQ,4,700
san fernando,73.3329,"31,715",vegan,34.253234,-118.535593,Kabob House,4,111
san fernando,73.3329,"31,715",vietnamese,34.24176,-118.535618,Taps Valley Gastropub,4,808
san fernando,73.3329,"31,715",vietnamese,34.188198,-118.465331,Teacoffhut,4,973
san fernando,73.3329,"31,715",waffles,34.264377,-118.527028,Pho So 1,4,644
santa monica,66.928,"7,551",bakeries,33.99521,-118.47437,Rubio's Coastal Grill,4,"1,419"
santa monica,66.928,"7,551",bars,33.979265,-118.466805,Manhattan Beach Post,4,48
santa monica,66.928,"7,551",bars,34.01104,-118.49491,Mo's Place,4,"2,306"
santa monica,66.928,"7,551",bars,34.015401,-118.496658,Rock & Brews - El Segundo,4,"3,792"
santa monica,66.928,"7,551",bbq,33.992062,-118.443913,Baja California Tacos,4,310
santa monica,66.928,"7,551",bbq,33.988622,-118.446296,Kaya Sushi,4,681
santa monica,66.928,"7,551",bbq,34.000289,-118.465344,Stuff I Eat,4,"2,387"
santa monica,66.928,"7,551",breakfast_brunch,33.98932,-118.4494,Love & Salt,4,97
santa monica,66.928,"7,551",breakfast_brunch,34.003613,-118.485447,Tito's Tacos,4,171
santa monica,66.928,"7,551",breakfast_brunch,33.990519,-118.465029,Fatburger,4,579
santa monica,66.928,"7,551",breakfast_brunch,33.987489,-118.472299,Sharky's Woodfired Mexican Grill,4,761
santa monica,66.928,"7,551",breakfast_brunch,34.00436,-118.485811,Wingopolis,4,"3,244"
santa monica,66.928,"7,551",brewpubs,33.98972,-118.44861,Fresh In The Box,4,607
santa monica,66.928,"7,551",cafes,33.99922,-118.46291,New India's Oven,4,90
santa monica,66.928,"7,551",cafes,33.987672,-118.472055,Coni'Seafood,4,423
santa monica,66.928,"7,551",caribbean,34.007133,-118.490387,Loyola Pizza,4,"2,050"
santa monica,66.928,"7,551",chinese,33.990274,-118.447439,Crepe Lab,4,17
santa monica,66.928,"7,551",cocktailbars,33.99224,-118.47148,Cantalini's Salerno Beach Restaurant,4,335
santa monica,66.928,"7,551",coffee,33.979318,-118.466847,The Local,4,5
santa monica,66.928,"7,551",coffee,33.9987,-118.47341,Chez Tex,4,71
santa monica,66.928,"7,551",coffee,33.988032,-118.472334,House of Thai Taste,4,196
santa monica,66.928,"7,551",coffee,34.00037,-118.47027,El Segundo Chophouse,4,453
santa monica,66.928,"7,551",coffee,33.979448,-118.465846,Playa's Pita Lebanese Cuisine,4,661
santa monica,66.928,"7,551",coffee,33.983166,-118.459635,Akbar Cuisine of India,4,964
santa monica,66.928,"7,551",delis,34.017994,-118.489223,Guckenheimer,4,"4,533"
santa monica,66.928,"7,551",diners,34.024938,-118.459593,Pacifique,4,576
santa monica,66.928,"7,551",divebars,33.979483,-118.466505,Surf Dog,4,654
santa monica,66.928,"7,551",fashion,33.99441,-118.45286,Cali Banh Mi,4,276
santa monica,66.928,"7,551",french,34.015641,-118.494057,Five Dudley,4,282
santa monica,66.928,"7,551",french,33.987693,-118.458981,Harajuku Taproom,4,560
santa monica,66.928,"7,551",hawaiian,33.986283,-118.443324,Sur Restaurant & Lounge,4,87
santa monica,66.928,"7,551",hawaiian,33.984534,-118.471582,Hamada Ya Bread Bar & Coffee,4,"1,012"
santa monica,66.928,"7,551",hotdog,33.999758,-118.464958,Rainbow Acres - Marina Del Rey,4,"1,512"
santa monica,66.928,"7,551",indonesian,33.99948,-118.47197,Shima,4,226
santa monica,66.928,"7,551",italian,34.034939,-118.478436,Celadon Thai Kitchen,4,54
santa monica,66.928,"7,551",italian,33.979073,-118.466309,The Proud Bird,4,308
santa monica,66.928,"7,551",italian,34.008007,-118.490919,El Rincon Criollo,4,388
santa monica,66.928,"7,551",italian,33.998494,-118.479866,Martínez Tacos,4,450
santa monica,66.928,"7,551",italian,34.019057,-118.455683,Ensenada's Surf N Turf Grill,4,511
santa monica,66.928,"7,551",italian,33.98878,-118.44663,Skewers Land,4,561
santa monica,66.928,"7,551",italian,33.992211,-118.471898,Tomi Sushi,4,767
santa monica,66.928,"7,551",italian,33.98834,-118.451448,Maxwell's Cafe,4,"1,052"
santa monica,66.928,"7,551",italian,33.98938,-118.45061,The Shack,4,"1,752"
santa monica,66.928,"7,551",italian,33.97972,-118.46613,Cali Cafe,4,"3,456"
santa monica,66.928,"7,551",mediterranean,34.021574,-118.495011,FishBar,4,22
santa monica,66.928,"7,551",mexican,33.998828,-118.473064,Bellissimo Venice,4,127
santa monica,66.928,"7,551",mexican,33.98291,-118.46109,Abhiruchi Grill,4,241
santa monica,66.928,"7,551",mexican,34.000149,-118.465896,Wingstop,4,436
santa monica,66.928,"7,551",mexican,34.001625,-118.467857,Nancy's Bakery,4,870
santa monica,66.928,"7,551",mideastern,33.99032,-118.44873,Buffalo Wild Wings,4,98
santa monica,66.928,"7,551",newamerican,34.00145,-118.46766,Dockside,4,17
santa monica,66.928,"7,551",newamerican,33.981564,-118.460086,Tocaya - Playa Vista,4,53
santa monica,66.928,"7,551",newamerican,33.983818,-118.457144,The Court Cafe,4,82
santa monica,66.928,"7,551",newamerican,33.997981,-118.47331,Tipsy Q,4,174
santa monica,66.928,"7,551",newamerican,33.97915,-118.46619,The Good Pizza,4,188
santa monica,66.928,"7,551",newamerican,33.98695,-118.47245,Don Felix - Cemitas Poblanas,4,338
santa monica,66.928,"7,551",newamerican,34.031154,-118.496745,Tacomiendo,4,338
santa monica,66.928,"7,551",newamerican,34.020131,-118.454614,Northgate Market,4,419
santa monica,66.928,"7,551",newamerican,33.98171,-118.46299,E K Valley,4,478
santa monica,66.928,"7,551",newamerican,33.983608,-118.447087,Fishing With Dynamite,4,694
santa monica,66.928,"7,551",newamerican,33.983034,-118.457684,Golden Scoop,4,806
santa monica,66.928,"7,551",newamerican,33.996275,-118.456556,The Arthur J,4,813
santa monica,66.928,"7,551",newamerican,33.99702,-118.478951,The MV Grab and Go,4,873
santa monica,66.928,"7,551",newamerican,33.98011,-118.445956,The Most Valuable Playa,4,"1,061"
santa monica,66.928,"7,551",newamerican,33.99945,-118.480919,Hacienda Del Rey,4,"1,277"
santa monica,66.928,"7,551",newamerican,33.989623,-118.449888,The Serving Spoon,4,"3,006"
santa monica,66.928,"7,551",persian,33.983207,-118.460473,Mono Poke,4,369
santa monica,66.928,"7,551",salad,33.98938,-118.46272,The Rockefeller - Manhattan Beach,4,"1,507"
santa monica,66.928,"7,551",seafood,34.008663,-118.491035,Italy's Little Kitchen,4,765
santa monica,66.928,"7,551",seafood,34.009789,-118.496597,Ms Chi Cafe,4,"1,360"
santa monica,66.928,"7,551",seafood,34.014069,-118.497797,Sunday Gravy,4,"1,831"
santa monica,66.928,"7,551",sportsbars,33.983739,-118.447898,Chart House,4,990
santa monica,66.928,"7,551",sushi,33.98027,-118.46522,Hank's Pizza,4,73
santa monica,66.928,"7,551",tacos,33.99162,-118.469809,Tesse,4,98
santa monica,66.928,"7,551",tacos,33.987239,-118.472762,Tandoor-A-India,4,138
