category,latitude,longitude,name,rating,review_count
seafood,34.04982745,-118.4607298,Firestone Walker Brewing Company - The Propagator,4,364
breakfast_brunch,34.0337392,-118.4804888,Hugo's,3.5,434
mexican,34.03117959,-118.446943,ROC Sawtelle,4,265
tacos,34.001126,-118.469817,Holy Guacamole,4.5,39
brewpubs,33.98972,-118.44861,Ramenya,4,607
newamerican,34.0908,-118.373002,The Bombay Frankie Company,4,1231
chinese,34.03956,-118.44285,FoodShop,3.5,1656
mexican,33.9992662,-118.481055,Lobster & Beer,3.5,494
ramen,34.0290184,-118.4427032,Green Apple Cafe,4.5,248
indpak,34.047,-118.44783,Vespertine,4.5,521
tradamerican,33.99528716,-118.4731993,P.F. Chang's,4.5,18
seafood,34.0269938,-118.408793,Barbianca Local Kitchen,4,631
salad,33.99936,-118.41891,The Ramen Joint,5,11
newamerican,34.02408009,-118.3817232,Amici Brentwood,4.5,180
chinese,34.01873957,-118.4983174,Churros Calientes,3,507
italian,33.985111,-118.441029,Big Boi Filipino,4,171
ramen,33.9583942,-118.3941804,Ekkamai Thai Restaurant,4.5,1180
italian,34.048139,-118.492018,The Tripel,3.5,124
cafes,34.045551,-118.452777,Fork-In Aussie Pies,4,1825
filipino,34.0401269,-118.4431476,Fresh On Sunset,3.5,378
thai,33.99345535,-118.4423444,Tratto,4,1077
gastropubs,33.960423,-118.446957,Teddy's Red Tacos,4,851
coffee,33.92481,-118.37808,Bluestone Lane,4.5,375
breakfast_brunch,34.09103,-118.38239,Gushi,5,5
italian,34.04744,-118.52649,Meet in Paris Brentwood,4.5,80
tacos,33.98723867,-118.4727617,Rosaline,4,138
coffee,33.9987,-118.47341,Meet in Paris,4,71
korean,34.06230169,-118.4479849,Renovo,4,1073
french,34.05287,-118.46695,New York Bagel and Deli,3.5,27
peruvian,34.0825699,-118.37588,Terra,4,704
french,34.0219647,-118.3962699,Kreation Organic Kafe & Juicery,4,1451
vegetarian,34.026915,-118.475403,Simpang Asia,4,152
bagels,34.0221523,-118.4387735,Le Salon de Thé,4.5,291
cocktailbars,34.059017,-118.418861,Bull & Dragon,3.5,384
juicebars,34.02981,-118.49856,Reddi Chick BBQ,3.5,488
indonesian,34.029081,-118.411699,"The Butcher, The Baker, The Cappuccino Maker",4,1471
french,34.09396,-118.37756,Izakaya Tora,5,53
newamerican,34.00145,-118.46766,Old Lightning,4,17
bbq,34.04766,-118.49051,Tower 8,3.5,150
newamerican,34.0921328,-118.3805803,Sunnin Lebanese Cafe,4,1436
sushi,34.08449667,-118.3842667,Alibi Room,4.5,71
newamerican,33.98826,-118.45146,Habayit,4.5,70
newamerican,34.0207528,-118.5061797,Nate'n Al's,3.5,14
lebanese,34.05057,-118.43726,Northern Cafe,4,1066
lounges,33.99689,-118.42654,Mala Town,4,1467
kosher,34.0301026,-118.4490463,The Lazy Daisy,4.5,188
delis,34.0703008,-118.402216,AOC,4,1527
chinese,34.0457875,-118.4655867,Cock 'n Bull,3.5,157
hotpot,34.04089,-118.44337,Quicksand,4,60
breakfast_brunch,34.020982,-118.4663687,Zankou Chicken,3.5,416
wine_bars,34.0734651,-118.3818814,Shin-Sen-Gumi Hakata Ramen - West L.A.,4,2204
bars,34.004101,-118.472248,The Teriyaki House Pico,3.5,167
salad,34.04007984,-118.464546,Thunderbird,4,275
mediterranean,34.04713,-118.44348,Maude,4,1333
ramen,34.04683,-118.44912,Tsujita LA Artisan Noodle Annex,4,1130
japanese,34.04302,-118.42214,Masakazu,4.5,247
sportsbars,34.0433825,-118.4689,Lonzo's Restaurant,4.5,88
newamerican,34.064571,-118.3989518,Venice Ramen,4,423
ramen,34.0401532,-118.4424537,El Torito,4,1694
sushi,34.04764,-118.43542,Chandni,5,28
bakeries,34.015007,-118.407244,Aliki's Greek Taverna,4.5,515
ramen,33.98301,-118.46093,Versailles Cuban Food,4.5,315
mexican,34.02196459,-118.4499732,The Boiling Crab,3.5,380
indpak,34.0308964,-118.4840399,Lodge Bread,4,310
greek,33.95247039,-118.385242,Somni,4.5,1015
cuban,34.02114,-118.4036,Barney's Beanery,4,2186
cajun,34.0609899,-118.44468,Hank's,3.5,778
bakeries,33.9978246,-118.4203116,Erwin's Kitchen & Cocktails,4,564
spanish,34.065066,-118.376618,Belwood Bakery Cafe,5,72
breakfast_brunch,34.01609,-118.49608,Ramayani,3,1134
newamerican,34.04839,-118.52529,Kiff Kafe,3.5,106
newamerican,33.98695,-118.47245,Pinches Tacos,4,338
bakeries,34.06513372,-118.4694877,Modo Mio Cucina Rustica,4.5,369
indonesian,34.050514,-118.4378443,Guisados,4,498
cafes,34.02881,-118.45205,A-Frame,4.5,131
mexican,34.01321587,-118.4939992,Nong La Cafe,3.5,210
italian,34.0455666,-118.5252547,Layali LA,4.5,128
mexican,34.0844498,-118.3853226,Joan's on Third,4.5,806
asianfusion,33.99710717,-118.4322845,Audrey At The Hammer,3.5,1958
vietnamese,34.0401001,-118.4431229,Il Pastaio,3.5,1341
mediterranean,34.04619,-118.46434,Poke-Poke,5,49
breakfast_brunch,34.072893,-118.37179,Cast Restaurant & Lounge,4,2249
bars,34.059655,-118.4437586,Z Garden,3.5,64
italian,34.0708505,-118.4009113,Moon House Chinese Cuisine,4,1448
hawaiian,33.984534,-118.471582,Nonstop Sushi & Sake Bar,4,1012
newamerican,34.0080251,-118.4903775,Atmosphere Mar Vista,3.5,60
mediterranean,34.02171,-118.46474,Thai Vegan II - Santa Monica,3.5,935
dimsum,34.04759054,-118.4432216,Anzu Japanese Gourmet,4,697
sushi,34.0062921,-118.4750725,Trastevere,3.5,435
breakfast_brunch,34.00531,-118.42961,Matthew's Garden Cafe,4,305
thai,34.03107639,-118.4771388,Skylight Gardens,4,75
japanese,34.0410783,-118.4432467,Pastina,4.5,209
italian,34.0160676,-118.4968504,Vito's Pizza,3,649
french,34.081263,-118.382661,Busby's West,4,737
cafes,34.046441,-118.526289,Cabo Cantina,4,268
italian,34.06003,-118.44397,Gyu-Kaku Japanese BBQ,4,654
italian,34.0431366,-118.4306564,LA Paella,4,250
pizza,34.0326499,-118.47562,Hash,3.5,303
sportsbars,34.03744,-118.469036,Sonny McLean's,3.5,687
mexican,34.01746082,-118.498347,Rosemary Grill,2.5,958
japanese,34.0394075,-118.4303465,Ronnie's Diner,3.5,1012
spanish,34.06941,-118.3748,Tuscan Son,4,620
breakfast_brunch,33.978852,-118.40565,Sunny Spot,4,621
sportsbars,34.03658,-118.47724,Viva Vegan,3.5,358
mediterranean,34.03998,-118.46545,The Fancy Captain,4,374
diners,33.98534893,-118.4250804,Keith & Margo's Murder Mystery,4,607
breakfast_brunch,34.05157,-118.43192,Gracias Señor!,4.5,277
newamerican,33.9882795,-118.4520412,Barton G - Los Angeles,3.5,1255
juicebars,34.0240998,-118.4919303,Nobu Los Angeles,4,591
seafood,34.01392,-118.49811,KazuNori  | The Original Hand Roll Bar,3.5,11
theater,34.0418053,-118.4302555,Good Stuff Burgers,3.5,74
foodtrucks,34.04544595,-118.5235847,Hummus Bar Express,5,127
newamerican,34.08695394,-118.376753,Irori Sushi,3.5,2278
japanese,34.087027,-118.376593,Paperboy,4,1205
sushi,34.0600346,-118.4461173,Azulé Taqueria,4.5,761
salad,34.000532,-118.465586,Red Rock-Sawtelle,4,461
salad,34.0327154,-118.4524833,Star Of Siam on Lincoln,4.5,141
mediterranean,34.0163944,-118.4967853,La Isla Bonita,3.5,713
japanese,33.99648285,-118.4324799,Le Pain Quotidien,4,380
japanese,33.984648,-118.439233,Rustic Kitchen Market & Cafe,4,1644
pizza,34.01679,-118.49689,Cafe Del Rey,3.5,62
tacos,34.01679,-118.49689,Hide Sushi Japanese Restaurant,4,99
japanese,34.03822,-118.44166,Toca Madera,4,115
thai,34.0027231,-118.4702945,Barney's Gourmet Hamburgers,4,239
mexican,33.99745771,-118.4751701,Primo Passo Coffee,4.5,263
coffee,34.04818698,-118.491084,Westside Tavern,3.5,166
wine_bars,34.0099267,-118.4385766,Frozen Fruit Co,4,345
newamerican,33.98360827,-118.4470865,Whiskey Red's,4,694
japanese,34.040285,-118.442672,Sushi Tsujita,4,1591
cocktailbars,34.07294,-118.37494,Da Pasquale Restaurant,4,1834
burgers,34.04766,-118.49051,Mayura Indian Restaurant,3.5,105
cafes,34.0268829,-118.5015071,Darya Restaurant,4,326
newamerican,34.039642,-118.428946,Hot Dog On A Stick,4,1444
icecream,34.02755,-118.50133,Bergamot Cafe,5,168
newamerican,33.97139722,-118.4461263,Tsukiji Sushi Sen,3,1024
sushi,34.0408863,-118.4434155,K Bar,4,300
italian,34.068109,-118.408288,Thai Dishes Wilshire,4.5,766
indpak,34.01996193,-118.4040374,Go Greek Yogurt,4,1095
mideastern,34.0404575,-118.4635766,Del Taco,3.5,492
hotdogs,34.00995,-118.49504,Lokal Sandwich Shop,4,191
coffee,34.028007,-118.467372,The Cow's End Cafe,4,226
sushi,33.99925613,-118.480632,Anarbagh Beverly Hills,4,262
cocktailbars,34.0379278,-118.4748377,Morfia's Ribs & Pies,4,12
thai,34.0308554,-118.48365,Humble Potato,3.5,592
icecream,34.01356,-118.49682,Benihana,4.5,115
hotdogs,34.03477,-118.47948,CatCafe Lounge,4,36
sandwiches,34.02908,-118.41166,Sara The Wine Bar,4.5,170
coffee,33.9794481,-118.4658458,The Restaurant at The Getty Center,4,661
indpak,34.06561,-118.39875,Double Zero,4.5,457
bbq,33.988622,-118.446296,The Habit Burger Grill,4,681
newamerican,33.99648285,-118.4324799,Creme de la Crepe,4.5,589
japanese,34.015678,-118.493885,Ivory on Sunset,3,1036
sushi,34.05351,-118.463083,Sustainabowl,4,1052
petadoption,34.0467665,-118.4431223,The Stalking Horse Brewery & Freehouse,4.5,116
wine_bars,34.0103632,-118.4148508,The Boba Promenade Cafe,4.5,393
newamerican,34.07780992,-118.4755375,Voltaggio STRFSH,4,576
pizza,33.996824,-118.457977,Soom Soom Fresh Mediterranean,4.5,105
burgers,34.03926963,-118.4737734,Burrata House,3.5,46
creperies,34.0594949,-118.3901072,The Ivy,4.5,392
newamerican,34.09447,-118.37434,Spitfire Grill,3.5,445
seafood,33.9617584,-118.4207342,Backpackers Truck,4.5,273
breweries,34.04471,-118.42041,Spumoni,4,278
cafes,34.0162544,-118.4956284,Night + Market Sahm,4,66
sandwiches,34.01679,-118.49689,CoCo Ichibanya,4,123
falafel,34.064367,-118.469398,Taste on Melrose,4.5,76
italian,34.06305,-118.39872,Son of a Gun,5,2
newamerican,34.0756,-118.3838849,Burgerim,3.5,1874
burgers,34.0157367,-118.4462841,Greens Up! Salads,3,284
korean,34.02021026,-118.4519023,The Belvedere,4.5,10
italian,34.0272425,-118.501508,SOL Mexican Cocina,3.5,350
thai,33.991526,-118.449021,Tagine Beverly Hills,3.5,279
japacurry,34.04611,-118.465584,Roberta's,4,384
newamerican,34.08257341,-118.3747982,El Segundo Beach Cafe,4,2549
seafood,34.072706,-118.37251,Amacita,4,1638
burgers,34.017791,-118.498114,Sushi Enya,3.5,32
vegetarian,34.0285722,-118.499318,Zelda's Corner,4,295
breakfast_brunch,34.065742,-118.4106882,Venice Whaler,4,223
tradamerican,33.97982513,-118.4586024,Tokyo Fast Food,3,1252
bars,33.97607617,-118.4169616,Mrs. Winstons - LA's Best Salad & Juice Bar,4,1145
moroccan,34.06773944,-118.3835748,Milo SRO Pizza,4,862
pizza,34.027318,-118.387035,Koala Matcha,4,314
breakfast_brunch,33.92282088,-118.4320301,Tony P's Dockside Grill,4.5,106
tex-mex,34.023008,-118.39482,Tacos Tu Madre,4,44
sushi,33.98027,-118.46522,Il Cielo,4,73
sandwiches,33.98873403,-118.4747823,Estate Coffee,4.5,477
tradamerican,33.9789979,-118.4666273,ONYX Rooftop Bar,3.5,772
japanese,34.041824,-118.460985,Nuka Cafe,4,232
healthmarkets,34.028893,-118.472461,Rusty's Surf Ranch,4.5,125
pizza,34.01248,-118.48198,Santa Monica Pizza Kitchen,3.5,69
cafes,34.03501,-118.4781,Ocean Prime,4.5,28
sportsbars,33.98373858,-118.4478979,Kanpai Japanese Sushi Bar & Grill,4,990
tapasmallplates,34.04738,-118.435126,Main Squeeze,3.5,1097
italian,34.0719384,-118.3884127,La Scala,4,1198
newamerican,34.03046422,-118.3846952,Butcher's Dog,3.5,5961
newamerican,34.0088146,-118.4136152,Bossa Nova Brazilian Cuisine,4,1074
cafes,34.04611,-118.52773,Bulletproof Cafe,5,46
newamerican,34.015392,-118.498962,Tara's Himalayan Cuisine,2.5,118
cafes,34.05384,-118.44026,Pampas Grill,5,29
newamerican,34.009929,-118.4965664,K-ZO,3,458
pizza,34.02626,-118.489,Vincenti Ristorante,4,347
seafood,34.06763,-118.40262,The Poke Shack,4,833
bakeries,34.0158894,-118.4956118,Shekarchi Kabob,3.5,378
japanese,33.96185,-118.4214,Del Frisco’s Double Eagle Steakhouse,4,1405
juicebars,34.00033988,-118.4816051,Pure Energy Cafe Pacific Palisades,4,266
italian,34.03951,-118.47371,Venice Fish Tacos and Smoothies,2,53
sportsbars,34.03822,-118.44166,Mega Grille,3.5,361
brazilian,34.038288,-118.4319864,STARK'S,3.5,1285
coffee,33.997444,-118.4793198,Tom Tom,3.5,394
himalayan,34.016931,-118.41051,Board House Coffee,4,1080
brazilian,34.01670327,-118.4064425,Cezanne,4,629
japanese,34.025519,-118.392948,Cast & Plow,4,769
italian,34.0522987,-118.4711024,Fresh Corn Grill,4,209
hawaiian,33.9876761,-118.4723688,French Market Cafe,4,686
mediterranean,34.04583371,-118.4336482,Spice Affair Beverly Hills Indian Restaurant,5,116
wine_bars,34.06013621,-118.4185721,La Fe Mexican Grill,4,150
newamerican,34.0392419,-118.5554883,Shunji Japanese Cuisine,4,90
streetvendors,33.98621913,-118.4730434,Jasmine Market & Deli,4.5,113
pizza,34.01041412,-118.4108582,The Roof Garden,4.5,552
newamerican,33.98425,-118.43809,Figtree's Café & Grill,4,195
bars,34.08396,-118.3848,The Polo Lounge,3.5,537
coffee,34.0420733,-118.460884,Hinano Café,4,152
french,34.00849,-118.49241,Elabrew Coffee,3,24
newamerican,33.98409839,-118.4506804,Sensible Sensational Healthy Food,3.5,219
newamerican,34.05763245,-118.4426804,Lawry's The Prime Rib - Beverly Hills,4,584
french,33.987693,-118.458981,Naan Hut,4,560
indpak,34.066785,-118.376028,La Cabana Restaurant,4.5,579
newmexican,34.03096804,-118.4684718,The Doughroom,5,1
japanese,34.02836,-118.45161,Fromin's Delicatessen & Restaurant,4,312
burmese,34.00574261,-118.4123085,The Buffalo Club,4.5,554
newamerican,34.065944,-118.41106,La Fiesta Brava,4,121
newamerican,33.9934522,-118.4792786,Shamshiri Grill,3.5,514
newamerican,34.08135596,-118.4142564,The Grain Cafe,4,606
divebars,33.979483,-118.466505,MTN,4,654
cafes,34.02984656,-118.4727513,Greenleaf Gourmet Chopshop,4.5,169
juicebars,34.0136026,-118.4938076,Cantinho Brasileiro,4.5,45
steak,34.06783442,-118.376046,The Detour Bistro Bar,4,3861
persian,34.04521448,-118.4534526,Rapha Los Angeles,4,381
mexican,34.00098448,-118.4682421,Meat Your Seoul,3.5,802
newamerican,34.0255407,-118.412644,El Texate,4,605
delis,34.03026943,-118.4840134,Sushi Zo,3,454
newamerican,34.0208062,-118.4788336,Ladurée Beverly Hills,3,234
mexican,33.99672,-118.4774,Flame International Kabob House,4.5,425
mideastern,34.0515924,-118.4383808,Flaming Pot,3.5,1340
vegan,34.02227941,-118.3996499,Kalbis Grill,5,20
izakaya,33.99134,-118.4679,Uzumaki,3.5,272
salad,33.9913978,-118.4683327,Sorrento Italian Market,3.5,332
brazilian,34.0156678,-118.4127939,Palmeri Ristorante,4.5,25
sandwiches,34.053254,-118.470066,Coconut Man LA,4,118
french,33.9969597,-118.4303818,In-N-Out Burger,4,251
bikes,34.0169927,-118.4956316,Divino,4.5,31
asianfusion,34.0599319,-118.4465511,Héritage Fine Wines,4,92
mexican,34.009228,-118.487641,Kimukatsu,3.5,226
japanese,34.0311016,-118.400832,La Table de Sophie & Le Bar de Simon,4,734
french,34.06854,-118.40103,41 Ocean,3.5,328
mediterranean,34.0460491,-118.4494206,The Overland Tap + Kitchen,4,416
taiwanese,34.03769465,-118.4405796,Pink Elephant Venice,3.5,218
bbq,34.0397644,-118.4380417,The Firehouse,4.5,199
sushi,34.0097983,-118.4113455,Equelecuá Cuban Cafe,4.5,440
grocery,33.99277,-118.3951651,Lee's Chinese Fast Food,4.5,455
italian,34.05350494,-118.4638138,Madeo Restaurant,4,242
markets,34.04695382,-118.5257016,En Sushi,5,6
burgers,33.9917,-118.44606,Killer Cafe,4,625
italian,34.06407,-118.46946,Urasawa,4,159
steak,34.08977866,-118.3927584,Cafe Brasil,4,1766
wine_bars,34.0718208,-118.4021131,Blue Fish Entertainment,4.5,115
japanese,34.03895034,-118.4423394,Cafe 50's,3.5,450
wine_bars,34.05557,-118.4415,Chitchat Coffee + Matcha,4.5,28
lounges,34.0120232,-118.4950328,Seoul House of Tofu,3,179
newamerican,34.0223554,-118.4099716,Enzo & Angela,3.5,1390
juicebars,33.99129236,-118.4771293,The Honor Bar,4.5,22
tradamerican,33.996429,-118.477706,Ono Hawaiian BBQ,3,439
mediterranean,33.976181,-118.41654,Kayndaves,4.5,481
cuban,33.9608934,-118.3761448,Millcross Coffee Bar & Kitchen,4,779
chinese,34.0257722,-118.483379,Ruth's Chris Steak House,3,71
italian,34.0684461,-118.4035446,Boba Bear,4,749
japanese,34.0443684,-118.455322,IHOP,4,695
breakfast_brunch,33.98348902,-118.4564909,Dialog Cafe,3,732
japanese,34.0674313,-118.4009935,Killer Shrimp,4.5,498
brazilian,33.99933153,-118.4183068,Juicy Ladies,4,805
sushi,34.01485,-118.49833,Campos Famous Burritos,5,2
diners,34.0446422,-118.4549451,Aroma Cafe,3.5,962
coffee,34.04276,-118.4448,Kotoya Ramen,4,178
korean,34.0392206,-118.4426662,Loqui,3.5,848
italian,34.04955263,-118.4615153,Porta Via Palisades,4,282
bars,34.06617,-118.39872,Hurry Curry of Tokyo,4.5,1536
hawaiian,34.0406,-118.46404,Frida Tacos - Brentwood,3.5,220
mexican,34.04666924,-118.5250318,Tempura Endo,4,173
breakfast_brunch,34.010176,-118.411135,31 Ten Lounge,4.5,13
steak,33.986639,-118.442089,Fresh Brothers Santa Monica,4,638
mexican,34.03290175,-118.4528935,Earth Wind & Flour,4,424
cafes,34.04067,-118.4639,Blue Ribbon Sushi,4,385
breakfast_brunch,34.04008,-118.4633,Kura Revolving Sushi Bar,4,206
cafes,34.0905094,-118.3828495,Janga by Derrick's Jamaican Cuisine,4.5,1435
newamerican,33.983483,-118.456673,Crustacean Beverly Hills,3.5,2413
coffee,34.03993,-118.55476,Urban Plates,4.5,92
mexican,34.01945,-118.469127,Allegra California Cafe,3,174
mediterranean,34.0399268,-118.4233433,Galbi King,4,307
ramen,34.02875516,-118.4112742,Fat Sal's Deli - Westwood,4,504
mexican,34.0274352,-118.387498,Simply Salad,4.5,602
ramen,34.09063503,-118.3719734,EP & LP,4.5,29
newamerican,34.0482522,-118.5251071,Venice Beach Bar & Kitchen,3,68
japacurry,34.038804,-118.4422346,HomeState,3.5,1459
mexican,34.0476528,-118.4905284,Quiadaiyn Restaurant,3.5,107
japanese,34.06753383,-118.4090669,Pop Candy,4,67
lounges,33.997578,-118.4795295,Farmhouse,3,371
pizza,34.01853671,-118.48959,CUT,4,353
italian,34.03312153,-118.4807894,Toscana,3.5,307
mexican,33.95998,-118.41685,Sinners & Saints Desserts Venice,4.5,1929
sushi,34.047182,-118.524464,Sakura House,4,54
sushi,34.03915,-118.44167,Playa Provisions,3.5,867
caribbean,34.02475,-118.39419,Emily Grill,4,336
vietnamese,34.069073,-118.406041,Tajrish Persian Cuisine,4,368
newamerican,33.977575,-118.416553,Islands Restaurant,4,630
newamerican,34.00272117,-118.4067725,Bamboo Restaurant,4.5,39
korean,34.0266601,-118.4308361,Grey Block Pizza,3,532
breakfast_brunch,34.07381349,-118.3774918,The Henry,3.5,290
delis,34.06249649,-118.4480291,Muma Kitchen,4,1173
salad,34.01473342,-118.4967094,The Palace Seafood & Dim Sum,3.5,275
bars,34.0821012,-118.3766549,House of Meatballs,3,1290
divebars,33.9941813,-118.479844,Casa Escobar,4,93
tex-mex,33.980725,-118.4079582,Tasty Noodle House,4,88
mexican,34.06643361,-118.4073243,Rick's Tavern On Main,4.5,57
mexican,34.003606,-118.4329843,Steak ’n Shake,5,129
foodstands,34.0334816,-118.4736633,Clementine,5,32
newamerican,34.0735193,-118.3767501,Sweet Laurel Bakery,4,468
steak,34.06664963,-118.4006842,Pupusas Yeni,4,1597
italian,34.05431,-118.46323,Mr. Sate,4,270
bakeries,33.99114,-118.44875,The Warehouse Restaurant,4.5,513
bbq,33.99206165,-118.4439125,Electric Avenue Chef,4,310
newamerican,33.95780682,-118.4496406,Los Cocos Panaderia y Pupuseria,3.5,1056
korean,34.0224317,-118.3998059,All India Cafe - West LA,5,138
persian,33.983207,-118.460473,Catch LA,4,369
burgers,33.98113207,-118.463303,King's Gyro & Kabob,3.5,347
caribbean,34.017369,-118.410284,Petrossian Restaurant & Boutique,4,430
pizza,34.0187471,-118.4714028,Tom's Sushi House,3.5,306
newamerican,34.076269,-118.383588,Acai Dream Bowl Truck,4,650
turkish,34.0476396,-118.4346712,Perry's Cafe & Bike Rental,4,362
dimsum,34.04959,-118.46119,Lukshon,3,557
italian,34.0608564,-118.4466571,Kogi Taqueria,4,410
mexican,34.03537765,-118.4781872,STK Los Angeles,3.5,279
shanghainese,34.0389048,-118.4420525,Katsuya Brentwood,3.5,203
newamerican,33.99938509,-118.4808963,Gelson's,3.5,306
burgers,34.0146504,-118.4945481,Smokehouse BBQ,2.5,600
bakeries,34.0603059,-118.4208591,New York Bagel Co.,4,1014
bakeries,34.047232,-118.525335,Literati Cafe,4,72
latin,34.045565,-118.449784,Venice Ale House,4.5,16
indonesian,34.0269938,-118.408793,Mercedes Bar & Grille,4.5,206
seafood,33.98292585,-118.4446302,Bianca Bakery,3,903
personalchefs,33.9913419,-118.4665811,Santa Maria Barbeque,5,3
vegan,33.9895838,-118.4188799,Mary & Robb's Westwood Cafe,4.5,133
indpak,34.0403521,-118.4638203,Tamara's Tamales,4,504
