category,is_closed,latitude,longitude,name,rating,review_count
gastropubs,FALSE,34.12384,-118.26868,Miceli's Italian - Hollywood,4.5,4211
sushi,,34.0484675,-118.2402491,Michelangelo Ristorante,4.5,1283
dimsum,,34.0655098,-118.2362747,Michin Dak,3.5,704
dimsum,,34.0655098,-118.2362747,Mignon,3.5,705
cambodian,,34.06392575,-118.2385995,Mike's Deli,4.5,203
icecream,,34.06220272,-118.2975688,Mike's Deli 2,4,1105
mongolian,,34.06177,-118.287258,Mikkeller DTLA,4.5,183
mongolian,,34.06177,-118.287258,Milkfarm,4.5,183
italian,,34.10480881,-118.2914047,Millet Crepe,4,1473
burgers,,34.07905579,-118.3611374,Millie's Cafe,4,1499
tradamerican,,34.09062583,-118.345579,Mimimyunga,3,61
taiwanese,FALSE,34.05816758,-118.4173103,Miro,4,1136
asianfusion,,34.07603,-118.32399,Mister Bossam,5,81
asianfusion,,34.07603,-118.32399,Mister O's,5,81
greek,,34.10403902,-118.3287948,Mitsuru Cafe,4.5,258
mexican,,34.08079511,-118.386972,Mixtape,4,3975
pizza,,34.097718,-118.328681,Mixto Comida Latina,4,1164
mexican,,34.08079511,-118.386972,Mizlala,4,3977
mexican,,34.08079511,-118.386972,MJ's Grill,4,3981
korean,,34.0546201,-118.2914951,MOD Pizza,4.5,470
seafood,,34.072706,-118.37251,Modan Eagle Rock Ramen,4,1637
japanese,,34.10144297,-118.3270847,Modern Eats,3.5,1837
pizza,,34.08346062,-118.2951754,Mohawk Bend,4.5,495
pizza,,34.08346062,-118.2951754,Momed Atwater Village,4.5,497
asianfusion,,34.04973,-118.23944,Momo Sushi,3.5,1923
food_court,,34.05062855,-118.2486353,Monarca Pasta & Grill,4,2483
food_court,,34.05062855,-118.2486353,Monsieur Marcel,4,2486
pizza,,34.05993083,-118.444317,Monte 52,3.5,2342
soulfood,,33.99309755,-118.2563043,Monty's Good Burger,4,314
indonesian,,34.029081,-118.411699,Moodaepo II,4,1471
dimsum,,34.09779,-118.3183,Moon House Chinese Cuisine,4.5,567
breweries,,34.04795631,-118.2561892,Morton's The Steakhouse,4.5,654
indonesian,FALSE,34.0595544,-118.4201091,Moun Of Tunis Restaurant,4,2453
newamerican,,34.0771299,-118.38068,Mountain Cafe,4.5,1147
vegan,,34.05635905,-118.2509367,Mr Churro,4,875
newamerican,,34.0771299,-118.38068,Mr. Sate,4.5,1150
newamerican,,34.0771299,-118.38068,Mrs Fish,4.5,1153
salad,,33.99936,-118.41891,Murakami Sushi,5,6
salad,,33.99936,-118.41891,Muraya,5,4
salad,,33.99936,-118.41891,Musso & Frank Grill,5,4
salad,,33.99936,-118.41891,My Little Dumpling,5,8
burgers,,34.04074,-118.42786,My Ramen Bar,3.5,2804
sushi,,34.07616003,-118.3054077,My Thai,4,1342
salad,,33.99936,-118.41891,My Two Cents,5,8
cafes,,34.0522237,-118.37115,My Vegan Gold,4.5,435
newamerican,,34.08755,-118.33333,Myung Dong Kyoja,4,1869
newamerican,,34.08755,-118.33333,Myung In Dumplings,4,1870
mexican,,34.05241,-118.30071,Myungrang Hot Dog-California Market LA,4,2115
mexican,,34.05241,-118.30071,n/naka,4,2117
gastropubs,,34.06207586,-118.3455771,Naab Cafe,4,1080
pubs,,34.09918,-118.25887,Nabeeya,4,1595
mexican,,34.05241,-118.30071,Nadri Korean Tea House,4,2117
mexican,,34.05241,-118.30071,Nam Won Gol,4,2120
korean,,34.06696,-118.30871,Natalee Thai,4.5,468
mexican,,34.05241,-118.30071,Natalie Peruvian Seafood Restaurant - Hollywood,4,2120
tacos,,34.03437201,-118.2321303,Natraliart Jamaican Restaurant & Market,4,634
bbq,,34.0821746,-118.3442326,Nature's Brew,4,1885
tacos,,34.03437201,-118.2321303,Neri's,4,635
french,FALSE,34.051909,-118.3843212,Nest,4.5,1243
tacos,,34.03437201,-118.2321303,New China Mongolian Bbq,4,636
mexican,,34.07023951,-118.2504484,New Kamara,4.5,2004
sushi,,34.07283,-118.37389,New York Bagel and Deli,4,1015
mexican,,34.04812,-118.21147,Next Door Lounge,4.5,2401
mexican,,34.07023951,-118.2504484,Nic's on Beverly,4.5,2005
mexican,,34.04812,-118.21147,Nick + Stef's Steakhouse,4.5,2403
asianfusion,,34.0404035,-118.2535117,Nick's Cafe,5,660
mexican,,34.04812,-118.21147,Nick's Coffee Shop,4.5,2403
mexican,,34.0465306,-118.2506799,Nickel Diner,4.5,1701
mexican,,34.0465306,-118.2506799,Night + Market Song,4.5,1702
mexican,,34.0465306,-118.2506799,Nightshade,4.5,1703
newamerican,,34.0506899,-118.2404783,Nishi Poke & Ramen Bistro,4,1096
bbq,,34.09115,-118.30078,Noe Restaurant and Bar,4.5,519
tradamerican,,34.06081,-118.26734,Nong La Cafe,3.5,401
tradamerican,,34.06081,-118.26734,Northern Cafe,3.5,401
tradamerican,,34.06081,-118.26734,Noshi Sushi,3.5,402
tradamerican,,34.06081,-118.26734,Oasis Mediterranean Cuisine,3.5,402
southern,,34.04810715,-118.3262787,Oaxacan Quesadilla Cart,4,1360
southern,,34.04810715,-118.3262787,OB Bear,4,1361
cocktailbars,,34.09100091,-118.3631456,Ocha Classic Restaurant,4,235
butcher,,34.09764,-118.3334,Odumak,4,529
butcher,,34.09764,-118.3334,Oh My Crab,4,528
butcher,,34.09764,-118.3334,Ohana BBQ,4,529
japanese,,34.0394075,-118.4303465,Ohana Superette,3.5,1012
japanese,,34.0394075,-118.4303465,Oi Asian Fusion,3.5,1012
breakfast_brunch,,34.057597,-118.2977468,Okiboru House of Tsukemen,4.5,344
cheesesteaks,,34.095845,-118.287102,Okipoki,4.5,1057
korean,,34.05944,-118.28933,Olive Bistro & Catering,4,1025
breakfast_brunch,,34.057597,-118.2977468,Olson's Deli,4.5,345
brazilian,,34.04665,-118.25616,Olympic Noodle,4.5,196
brazilian,,34.04665,-118.25616,Omakase Teriyaki,4.5,197
korean,FALSE,34.05797,-118.2944,Ombu Grill,4,34
brazilian,,34.04665,-118.25616,Ondal 2,4.5,197
brazilian,,34.04665,-118.25616,Ong Ga Nae Korean BBQ,4.5,198
brazilian,,34.04665,-118.25616,Oo-Kook Korean BBQ,4.5,198
thai,,34.06876,-118.30948,Oomasa,4.5,1109
filipino,,34.101511,-118.2930631,Oops! Sushi & Sake Bar,4.5,475
thai,,34.06876,-118.30948,Open Sesame,4.5,1110
thai,,34.06876,-118.30948,Openaire,4.5,1110
korean,,34.0639032,-118.3061281,Ord & Broadway,4,4764
brazilian,,34.0721669,-118.360551,Organix,4,1186
newamerican,FALSE,34.0690575,-118.226105,Oriel Chinatown,4,835
korean,,34.0639032,-118.3061281,Original Pantry Cafe,4,4765
korean,,34.0639032,-118.3061281,Orleans & York Deli,4,4768
korean,,34.0574299,-118.30658,Orochon Ramen,4,103
korean,,34.0574299,-118.30658,Orsa & Winston,4,103
chickenshop,FALSE,34.0880681,-118.308962,Osteria Cal Mare,4.5,2536
korean,,34.05797,-118.2944,Osteria La Buca,4,32
korean,,34.05797,-118.2944,Osteria Mamma,4,33
ramen,,34.0480267,-118.2400318,Osteria Mozza,4,514
ramen,,34.0480267,-118.2400318,Ostrich Farm,4,515
korean,,34.03458,-118.25762,Otium,4.5,57
steak,,34.04469633,-118.2653645,Otomisan Restaurant,4,1529
korean,,34.03458,-118.25762,OTOTO,4.5,57
korean,FALSE,34.0546201,-118.2914951,Oyabun,4.5,470
korean,,34.063757,-118.295838,Pa Ord Noodle,4,1466
korean,,34.0478722,-118.3257373,Pace,4,154
korean,,34.063757,-118.295838,Pacific Dining Car,4,1466
vegetarian,,34.050409,-118.361676,Paco's Tacos,4.5,578
korean,,34.0478722,-118.3257373,Pailin Thai Cuisine,4,154
sushi,,34.0485313,-118.2402898,Palermo Italian Restaurant,4,1501
sushi,,34.0485313,-118.2402898,Paley,4,1503
ramen,FALSE,34.05008091,-118.2401805,Palm Grove Ethiopian Restaurant,4,8329
korean,,34.065414,-118.3095703,Palms Thai Restaurant,4.5,2103
korean,,34.065414,-118.3095703,Pampas Grill,4.5,2106
korean,,34.047509,-118.324763,Panini Kabob Grill,4.5,69
korean,,34.047509,-118.324763,Pann's Restaurant,4.5,69
ramen,,34.045277,-118.238494,Pao Jao Dumpling House,4,442
ramen,,34.045277,-118.238494,Papa Cristo's,4,442
asianfusion,,34.08686,-118.29152,Papa's Chicken,4.5,52
korean,,34.06286026,-118.2975703,Papi Tacos & Churros,4.5,1554
korean,,34.06286026,-118.2975703,Papilles Bistro,4.5,1555
waffles,,34.09855002,-118.3221236,Paradocs Coffee and Tea,4,3817
korean,,34.06286026,-118.2975703,Park's BBQ,4.5,1557
mexican,,34.0470681,-118.2843635,Paros Chicken,4,365
cajun,,34.0254551,-118.327966,PASTA e PASTA by Allegro,3.5,859
cajun,,34.0254551,-118.327966,Pasta Sisters,3.5,859
vegan,FALSE,34.077123,-118.258714,Pasta Sisters - Culver City,4,2149
breakfast_brunch,,33.978852,-118.40565,Pastina,4,622
korean,,34.06012,-118.29128,Patina Restaurant,4.5,1143
chicken_wings,,34.0905951,-118.3255861,PBJ.LA,4.5,326
mideastern,,34.0533114,-118.3767968,Peking Tavern,4.5,172
korean,,34.0497189,-118.3091849,Penguin Fish & Chips,4.5,301
izakaya,,34.07181,-118.3655,Pepe's Tacos,4,1040
korean,,34.0497189,-118.3091849,Perch,4.5,302
japanese,,34.04806818,-118.2578842,Perfect Pita,4.5,353
japanese,,34.04806818,-118.2578842,Petit Trois,4.5,354
bbq,FALSE,34.0637349,-118.2972751,Petite Taqueria,4.5,4112
japanese,,34.04806818,-118.2578842,Petty Cash Taqueria & Bar,4.5,355
cocktailbars,,33.99696036,-118.4315601,Pez Cantina,4,632
cocktailbars,,33.99696036,-118.4315601,Philippe the Original,4,633
japanese,,34.0362519,-118.2406688,Phillips Barbecue,5,53
japanese,,34.0362519,-118.2406688,Pho 24,5,53
korean,,34.0527349,-118.3055926,Pho 87,4.5,285
italian,,34.0719384,-118.3884127,Pho Cafe,4,1196
italian,FALSE,34.1037812,-118.2872479,Pho Hanoi 12,4.5,778
cocktailbars,,34.0637,-118.30822,Pho Hoa Vietnamese Restaurant,4,460
cocktailbars,,34.0637,-118.30822,Pho Legend,4,461
cocktailbars,,34.0637,-118.30822,Pho Saigon Pearl,4,461
filipino,,34.06467,-118.2650419,Pho Thai Town,4.5,40
newamerican,FALSE,34.0422897,-118.2542114,Pig 'n Whistle,4,1342
korean,FALSE,34.06286026,-118.2975703,Pimai It's Thai,4.5,1557
filipino,,34.06467,-118.2650419,Pinches Tacos,4.5,41
wine_bars,,34.044503,-118.24037,Pine & Crane,4.5,96
wine_bars,,34.044503,-118.24037,Pink Taco,4.5,96
newamerican,,34.06372,-118.36446,Pink's Hot Dogs,5,2
newamerican,,34.06372,-118.36446,Pita Café,5,2
mediterranean,,34.0834879,-118.3518564,Pitchoun!,4.5,1076
gluten_free,,34.05734883,-118.4431159,Pizza Buona,4,1977
mexican,,34.03908028,-118.2404277,Pizza Next Door,4,1068
newamerican,,34.06372,-118.36446,Pizzanista!,4,5
newamerican,,34.06372,-118.36446,Pizzeria Il Fico,4,5
indpak,,34.0256549,-118.294352,Pizzeria Mozza,4,297
indpak,,34.0256549,-118.294352,Plan Check Kitchen & Bar,4,298
ramen,,34.03892761,-118.4423404,Plancha Tacos,4,3109
newamerican,,34.05651451,-118.415215,Plato,3.5,1365
korean,FALSE,34.065414,-118.3095703,Plum Tree Inn,4.5,2111
newamerican,,34.05651451,-118.415215,Poke Me,3.5,1365
newamerican,,34.0470812,-118.2501365,Pokémolé,4.5,246
taiwanese,,34.12083,-118.20465,PokeMotto,4.5,605
newamerican,,34.0470812,-118.2501365,Polka Polish Restaurant,4.5,247
chicken_wings,,34.0624241,-118.2810091,Pollen,4,319
latin,,34.01717897,-118.2783506,Pollo a La Brasa Western,5,272
mexican,,34.035217,-118.25591,Pomodoro Trattoria,5,758
latin,,34.01717897,-118.2783506,Poppy + Rose,5,273
breakfast_brunch,,34.10150344,-118.3260355,Porchetta Republic,4.5,588
breakfast_brunch,,34.10296,-118.28719,Porto's Bakery & Cafe,4,2727
newamerican,,34.05187005,-118.2520536,Portobanco's Restaurant,4,1269
newamerican,,34.0422897,-118.2542114,Post & Beam,4,1340
breakfast_brunch,,34.10296,-118.28719,Pour Haus Wine Bar,4,2727
newamerican,FALSE,34.0470812,-118.2501365,Poutine Brothers,4.5,248
vegetarian,,34.06217,-118.23561,Powerplant Superfood Cafe,4.5,639
vegetarian,,34.06217,-118.23561,Prank,4.5,639
tex-mex,,34.09979,-118.29021,Preux & Proper,4.5,958
tex-mex,,34.09979,-118.29021,Prime Cutts,4.5,959
korean,,34.06929876,-118.3072839,Prime Pizza,4.5,357
foodstands,,34.07257747,-118.2146945,Proof Bakery,4.5,899
ramen,FALSE,34.05736144,-118.3067697,Proper Pizza and Pasta,4.5,4051
tex-mex,,34.09979,-118.29021,Prospect Gourmand,4.5,960
tex-mex,,34.09979,-118.29021,Providence,4.5,960
italian,FALSE,34.08319,-118.33881,Public Kitchen and Bar,4,2711
izakaya,,34.04539672,-118.2383287,Public School 213,3.5,1410
tradamerican,,34.097487,-118.368268,Pura Vita,4,617
seafood,,34.12591,-118.26336,Purgatory Pizza,4,298
breakfast_brunch,,34.03269854,-118.343423,Qin West Noodle,4,751
cafes,,34.0768811,-118.2580069,Quarters Korean BBQ,4.5,232
sandwiches,,34.04931885,-118.260798,R Bar,4.5,752
cafes,,34.0768811,-118.2580069,Raffi's Place,4.5,232
beerbar,,34.07754966,-118.2647322,Rahel Ethiopian Vegan Cuisine,4,2365
korean,,34.0575395,-118.3072592,Rainbow Bar & Grill,4.5,86
tapasmallplates,,34.10052,-118.32927,Rakkan Ramen-DTLA,4.5,968
korean,,34.0575395,-118.3072592,Ramen Hood,4.5,90
korean,,34.0575395,-118.3072592,Ramen Koo,4.5,90
newamerican,,34.0690575,-118.226105,Ramen of York,4,835
korean,,34.0575395,-118.3072592,Rao's - Los Angeles,4.5,92
korean,,34.0575395,-118.3072592,Rappahannock Oyster Bar - DTLA,4.5,92
burgers,,34.10430207,-118.2915813,Rascal,4,113
southern,,34.024758,-118.284446,Rasselbock L.A. Kitchen & Beer Garden,4,133
korean,,34.0637349,-118.2943728,Raw Cane Super Juice Bar,4,1081
italian,,34.046459,-118.238403,Ray's and Stark Bar,4.5,700
korean,,34.06279582,-118.2977393,Red Lion Tavern,4.5,463
korean,,34.06279582,-118.2977393,Red's Flavor Table,4.5,460
korean,,34.06279582,-118.2977393,Redbird,4.5,461
italian,,34.08333668,-118.3139372,Reggie's Deli & Cafe,4,1850
bars,,34.101913,-118.336041,République,4,17
bars,,34.101913,-118.336041,Restaurante Tierra Caliente,4,18
bars,,34.101913,-118.336041,Revolutionario: North African Tacos,4,19
chicken_wings,,34.0835736,-118.3431347,Rice & Nori,4,855
chicken_wings,,34.0835736,-118.3431347,Rice Guys,4,855
chicken_wings,,34.0835736,-118.3431347,RiceBox,4,856
chicken_wings,,34.0835736,-118.3431347,Rich's BBQ,4,856
indpak,,34.04013967,-118.3085835,Ricky's Fish Tacos,4,223
southern,,34.061517,-118.239716,Rikas Peruvian Cuisine,4.5,5619
foodtrucks,,34.114824,-118.269945,RioZonas Açaí,4.5,1158
southern,,34.061517,-118.239716,Road To Seoul,4.5,5624
southern,,34.061517,-118.239716,Robata JINYA,4.5,5624
southern,,34.061517,-118.239716,Robert's Russian Cuisine,4.5,5630
bbq,,34.05381,-118.29196,ROC Sawtelle,4,1652
southern,,34.061517,-118.239716,Rocco's Italian Market and Deli,4.5,5630
italian,,34.07353573,-118.3595324,Rocco's Neighborhood Pizza,4,1797
thai,,34.09784367,-118.3183377,Rock'N Fish,4.5,1711
thai,,34.09784367,-118.3183377,RockSugar Southeast Asian Kitchen,4.5,1712
southern,,34.0498186,-118.3596124,Rockwell Table & Stage,4.5,597
chinese,,34.09807939,-118.3446622,Rodini Park,4,559
chinese,,34.09807939,-118.3446622,Roji Bakery,4,561
japanese,,34.08337872,-118.3455963,Roll Call,4.5,526
mexican,,34.0715151,-118.3622707,Roll Roll Roll,4,1106
sandwiches,,34.0974499,-118.349941,Ronnie's Diner,4.5,660
mediterranean,,34.072591,-118.370769,Ronnie's Kickin Chicken,4.5,160
italian,,34.0711906,-118.3599417,Roots & Rye,4,1164
mediterranean,,34.072591,-118.370769,RoRo's Chicken,4.5,160
cafes,FALSE,34.05218,-118.28737,Rosa Mexicano,5,88
cafes,,34.0344334,-118.2916849,Rosalind's Ethiopian Restaurant,4,693
mediterranean,FALSE,34.0473515,-118.3762949,Rosaline,4.5,258
breakfast_brunch,,34.151896,-118.352076,Roscoe's House of Chicken & Waffles,4.5,382
breakfast_brunch,,34.151896,-118.352076,Rossoblu,4.5,381
coffee,,34.0835863,-118.3623821,Ruam Mitr,4.5,428
himalayan,,34.016931,-118.41051,RUBIES+DIAMONDS,4,1079
gastropubs,,34.10532,-118.27257,Ruen Pair,4,847
yoga,,34.0675929,-118.3615449,Running Goose,4.5,129
italian,,34.10186222,-118.3124936,Rutt's Hawaiian Cafe,4.5,356
tradamerican,,34.158376,-118.36992,S'moreology,4,973
tradamerican,,34.158376,-118.36992,Sabor Colombiano,4,974
ramen,,34.05844,-118.3087,Sabor Nicaragüense Restaurant,4.5,202
vegetarian,,34.092237,-118.282076,Saddle Ranch Chop House,4,691
italian,FALSE,34.03402,-118.22919,Sage Plant Based Bistro and Brewery Echo Park,4.5,5857
ramen,,34.05844,-118.3087,Sage Vegan Bistro - Echo Park,4.5,204
ramen,,34.05844,-118.3087,Saikai Ramen Bar,4.5,205
italian,,34.02647,-118.24329,Saint Felix,5,148
italian,,34.02647,-118.24329,Saint Marc,5,148
juicebars,,34.06876,-118.26261,Sakana Sushi Lounge,4.5,726
mexican,FALSE,34.0715151,-118.3622707,Sake House Miro,4,1107
burgers,,34.09954,-118.32911,Sakura Japanese Restaurant,4,2031
italian,,34.103042,-118.291857,Salazar,4,945
italian,,34.103042,-118.291857,Salt's Cure,4,945
italian,,34.0257771,-118.2841401,Same Same,4.5,45
breweries,,34.055713,-118.23663,Sanamluang Cafe,4,243
breweries,,34.055713,-118.23663,Santuari Restaurant,4,244
breweries,,34.055713,-118.23663,Sapp Coffee Shop,4,245
burgers,,33.9537021,-118.3967718,Sarita's Pupuseria,4,1483
burgers,,33.9537021,-118.3967718,Sawyer,4,1484
indpak,,34.095583,-118.28517,Sea Dragon Chinese Restaurant,4.5,2205
persian,,34.04764,-118.43542,Sea Salt Poke,4.5,856
indpak,,34.095583,-118.28517,Seasalt Fish Grill,4.5,2206
indpak,,34.095583,-118.28517,Seaweed Hand Roll Bar,4.5,2207
coffee,,34.04967263,-118.2418692,Señor Fish,4,993
indpak,,34.0621767,-118.3481449,Señorita's Tamales,4,1254
indpak,,34.091245,-118.3288067,Seongbukdong,4,264
gastropubs,FALSE,34.06449,-118.30891,Seorae Village Pork BBQ,4,78
newamerican,,34.0486928,-118.2556854,Severance,4,1238
japanese,,34.04638,-118.23543,Shabu Hyang,4,518
japanese,,34.04638,-118.23543,Shabu Shabu House,4,518
latin,,34.08321,-118.32848,ShaBuShi,4.5,282
thai,,34.07411227,-118.3094354,Shabuya,4,588
vietnamese,,34.1045859,-118.330197,Shake Shack,4,842
sushi,,34.061407,-118.309408,Shaky Alibi,4,1311
vegan,,34.09121041,-118.2794272,Shamshiri Grill,4,1159
vietnamese,,34.1045859,-118.330197,Shaquille’s,4,841
bars,,34.10605,-118.25694,SharksTeeth,4.5,332
bars,,34.10605,-118.25694,Shekarchi Restaurant,4.5,332
ramen,FALSE,33.9583942,-118.3941804,Shibumi,4.5,1180
dimsum,,34.09779,-118.3183,Shin Ramen,4.5,566
bars,,34.05011891,-118.2414611,Shin-Sen-Gumi Hakata Ramen - Little Tokyo,4,897
bars,,34.05011891,-118.2414611,Shintaro Sushi,4,898
sushi,,34.0491747,-118.2394231,Shojin Culver City,4,305
sushi,,34.06068,-118.30621,Shojin Downtown,4.5,44
sushi,,34.08449667,-118.3842667,Shrimp Daddy,4.5,67
sushi,,34.08449667,-118.3842667,Shuto Izakaya,4.5,68
breakfast_brunch,,34.01242,-118.30925,Siam Sunset,4.5,212
breakfast_brunch,,34.02876,-118.27517,Sidewalk Grill,4,2009
breakfast_brunch,,34.02876,-118.27517,Silverlake Ramen,4,2010
breakfast_brunch,,34.02876,-118.27517,Simpang Asia,4,2010
breakfast_brunch,,34.02876,-118.27517,Simple Things 3rd Street,4,2011
breakfast_brunch,,34.02876,-118.27517,Simply D'Licious,4,2011
mideastern,,34.07182,-118.36556,Simply Pho You,4,260
mideastern,,34.07182,-118.36556,Simply Wholesome,4,261
mideastern,,34.0208867,-118.4027079,Singapore's Banana Leaf,4.5,73
mideastern,,34.0208867,-118.4027079,Sinopot Hot Pot 嗨锅,4.5,73
korean,,34.05618286,-118.3094025,Sizzler,4,617
italian,,34.045168,-118.256526,Sky's Gourmet Tacos,4,1601
newamerican,,34.10394,-118.3248,Slab,4,80
brazilian,FALSE,34.061358,-118.310453,Slicey's Pizza,4.5,1981
korean,,34.05215799,-118.2921982,Slurpin' Ramen Bar,4.5,34
korean,,34.06012,-118.29128,Small Town,4.5,88
salvadoran,,34.0763908,-118.3068031,Smorgasburg,4,399
korean,,34.05244,-118.29234,SOL Mexican Cocina,4,356
korean,,34.06273,-118.30946,Somni,4,197
korean,,34.06125,-118.28738,Son of a Gun,4.5,36
korean,,34.06125,-118.28738,Song Hak Korean BBQ 松鹤韩国烤肉烤肠,4.5,37
chicken_wings,,34.0905951,-118.3255861,SongDo Seafood,4.5,324
chicken_wings,,34.0905951,-118.3255861,Sonoratown,4.5,325
hawaiian,,34.00442569,-118.4216071,Sonoritas Prime Tacos,4,1650
chicken_wings,,34.0905951,-118.3255861,Soom Soom Fresh Mediterranean,4.5,325
thai,,34.06876,-118.30948,Soot Bull Jeep,4.5,1111
chicken_wings,,34.0905951,-118.3255861,Soowon Galbi KBBQ Restaurant,4.5,326
chicken_wings,,34.0905951,-118.3255861,Soregashi,4.5,326
breakfast_brunch,,34.08307,-118.28427,Sorra,4.5,193
breakfast_brunch,,34.08307,-118.28427,Souffles,4.5,193
breakfast_brunch,,34.08307,-118.28427,Southland Beer,4.5,194
korean,FALSE,34.04847,-118.30867,Spago,4,3653
breakfast_brunch,,34.08307,-118.28427,Spare Tire Kitchen & Tavern,4.5,194
korean,,34.06929876,-118.3072839,Spartina,4.5,357
ramen,,34.04867,-118.25753,Speranza,4,325
pizza,FALSE,34.08325224,-118.3388012,Spice Affair Beverly Hills Indian Restaurant,4,4166
pizza,,34.09100997,-118.2977629,Spicy BBQ Restaurant,4.5,1101
ramen,,34.04867,-118.25753,Spitz - Eagle Rock,4,326
thai,,34.09853771,-118.3040884,Spitz - Little Tokyo,3.5,1923
thai,,34.09853771,-118.3040884,Spitz - Los Feliz,3.5,1924
mexican,,34.0214793,-118.4025151,Spoke Bicycle Cafe,4,1591
korean,,34.0622606,-118.2975594,Spoon & Pork,4,857
korean,,34.0622606,-118.2975594,Spoon By H,4,858
breakfast_brunch,,34.072893,-118.37179,Spread Mediterranean Kitchen,4,2248
breakfast_brunch,,34.06301,-118.30622,Spring Street Bar,4,1192
steak,,34.06783442,-118.376046,Spring Street Smoke House,4,3858
breakfast_brunch,,34.072893,-118.37179,Sqirl,4,2249
breakfast_brunch,,34.072893,-118.37179,Square One Dining,4,2249
korean,FALSE,34.06012,-118.29128,Ssa Rit Gol,4.5,1143
breakfast_brunch,,34.072893,-118.37179,Ssam Korean BBQ,4,2250
breakfast_brunch,,34.072893,-118.37179,ST. ANNE'S,4,2250
mediterranean,,34.13318253,-118.3571548,Star Night,4.5,1939
newamerican,,34.048111,-118.258345,Stella Barra Pizzeria,4.5,334
newamerican,,34.048111,-118.258345,Stevie's Creole Cafe,4.5,339
newamerican,,34.048111,-118.258345,Sticky Rice,4.5,339
burgers,,34.0951603,-118.2831401,Stone Grill,4.5,739
newamerican,,34.048111,-118.258345,Stout Burgers & Beers,4.5,347
newamerican,,34.048111,-118.258345,Street Food Of Seoul,4.5,347
vegan,,34.08342,-118.37011,Street Level Cafe,4,1947
italian,,34.1037812,-118.2872479,Street Tacos and Grill,4.5,776
korean,,34.06383879,-118.2968279,Suehiro Cafe,4.5,106
korean,,34.06383879,-118.2968279,SUGARFISH by sushi nozawa,4.5,107
italian,,34.0786401,-118.3613451,Sulga Jinju Gom Tang House of Beef Soup,4,1545
italian,,34.0786401,-118.3613451,Summer Buffalo,4,1547
korean,,34.06367623,-118.2954743,Sun Nong Dan,4.5,619
korean,,34.06367623,-118.2954743,SunCafe Organic,4.5,617
indpak,,34.07644,-118.34711,Sunnin Lebanese Cafe,4.5,836
lounges,,33.99689,-118.42654,Sunny's Sushi Hut,4,1467
korean,,34.06663548,-118.3087384,Super Tortas DF,4.5,151
persian,,34.12988346,-118.3487304,Supremo,4.5,142
kosher,,34.0540991,-118.3809107,Sushi Enya,4.5,225
japanese,,34.0472018,-118.2388601,Sushi Fumi,4.5,607
japanese,,34.0472018,-118.2388601,Sushi Gen,4.5,607
japanese,,34.0621807,-118.348153,Sushi Go 55,4.5,1514
ramen,,34.07755,-118.37695,Sushi Hon,4.5,176
ramen,,34.07755,-118.37695,Sushi Ippo,4.5,177
ramen,,34.10376,-118.3284,Sushi One,4.5,65
newamerican,,34.0833651,-118.3242882,Sushi Ye,4.5,491
newamerican,,34.0833651,-118.3242882,Sushi Zo,4.5,492
french,,34.13921,-118.20414,SushiStop,4.5,1385
bbq,,34.0637349,-118.2972751,Sustainabowl,4.5,4111
bbq,,34.0637349,-118.2972751,Sweet Chick,4.5,4112
mideastern,,34.04151,-118.23261,Sweet Lady Jane Bakery,4.5,1066
japanese,,33.96185,-118.4214,sweetgreen,4,1403
cocktailbars,,34.07294,-118.37494,Swingers Diner,4,1834
japanese,,33.96185,-118.4214,Ta-eem Grill,4,1405
seafood,,34.04903713,-118.2546909,Taco Zone,4,1996
hotdog,,34.06577,-118.30847,Tacos Delta,4.5,685
chinese,,34.053655,-118.319659,Tacos El Compita,4.5,540
sushi,,33.95771303,-118.3959741,Tacos Los Poblanos,4,618
sandwiches,,34.05165,-118.2552,Tacos Tu Madre,4.5,764
sushi,,33.95771303,-118.3959741,Tacos Tumbras a Tomas,4,617
lounges,,34.092322,-118.3383862,Tacos Villa Corona,4,1049
vegan,,34.077123,-118.258714,Tacos y Birria La Unica,4,2150
breakfast_brunch,,34.0532,-118.37709,Tactile Coffee,4,803
sushi,,33.95771303,-118.3959741,Taix French Restaurant,4,619
mediterranean,,34.076017,-118.3525949,Taj Mahal of India Restaurant,4,681
ramen,,34.0049599,-118.43359,Takami Sushi & Robata Restaurant,4.5,2210
breweries,,34.04795631,-118.2561892,Tam O'Shanter,4.5,653
breweries,,34.04795631,-118.2561892,Tamales Alberto,4.5,654
indonesian,,34.0500163,-118.2433566,TAO Asian Bistro,4.5,391
indonesian,,34.0500163,-118.2433566,Taqueria Los Anaya,4.5,391
wine_bars,,34.06836097,-118.343933,Tara's Himalayan Cuisine,4.5,89
japacurry,,34.06191,-118.31437,Tart Restaurant,4.5,211
breakfast_brunch,,34.10296,-118.28719,Taste of Tehran,4,2726
japacurry,,34.06191,-118.31437,Taste on Melrose,4.5,212
sushi,,34.04763906,-118.2477476,Tasty Grill,4.5,2578
sushi,,34.04763906,-118.2477476,Tasty Noodle House,4.5,2580
sushi,,34.06372,-118.36446,Tatsu Ramen,5,7
sushi,,34.06372,-118.36446,Taylor's Steakhouse,5,8
pakistani,,34.0693318,-118.2925028,TBLA Catering & Cafe,4.5,812
sushi,,34.06372,-118.36446,Te'Kila,5,8
filipino,,34.095634,-118.292729,Teddy's Red Tacos,4.5,941
